"","Target","ID","Date","flag","User","Text"
"519936",0,2191951249,"Tue Jun 16 06:15:24 PDT 2009","NO_QUERY","nat1303","At the doc... Foot is killing me "
"519983",0,2191961359,"Tue Jun 16 06:16:24 PDT 2009","NO_QUERY","Wordstar1981","Just played the Uncharted 2 Beta... Get killed so fast i cant even take a closer look at the graphics  damn ....."
"520081",0,2191990925,"Tue Jun 16 06:19:28 PDT 2009","NO_QUERY","MarIaSinger","time to motivate.. lets hope my skillz aren't too rusty. 4 months since i've touched illustrator  .. its like riding a bicycle, nvr forget"
"520143",0,2192028348,"Tue Jun 16 06:23:17 PDT 2009","NO_QUERY","SLHamilton","i killed my tree   poor little Fender!"
"520464",0,2192117455,"Tue Jun 16 06:32:12 PDT 2009","NO_QUERY","LeddaBlue","my allergies are killing me! I wish it would go away already "
"520537",0,2192140065,"Tue Jun 16 06:34:25 PDT 2009","NO_QUERY","curlyt0ps","4?! Oh gawd. The left side is ok. The right is killing me "
"520582",0,2192154936,"Tue Jun 16 06:35:52 PDT 2009","NO_QUERY","fruitpunched","Getting ready to head to Killie to see Jordan and the gang then Glasgow at the early hours  going to be in at half 7 to que outside HMV"
"520861",0,2192241869,"Tue Jun 16 06:44:12 PDT 2009","NO_QUERY","samiq","I just realized how rusty my skills on WPF are, but I'm getting there... got to have a running 3D Poser Editor done withing the next 12h "
"520868",0,2192242818,"Tue Jun 16 06:44:17 PDT 2009","NO_QUERY","sarabowdridge","Only 8 days until I leave for New Glasgow. Gotta clean the house today but my back is killing me "
"520897",0,2192248271,"Tue Jun 16 06:44:47 PDT 2009","NO_QUERY","jamieisnifty","this migraine is probably going to kill me today. and I definitely to not feel like sitting in this freaking waiting room for an hour "
"521038",0,2192292945,"Tue Jun 16 06:48:54 PDT 2009","NO_QUERY","sineadmcfly","i want to see mcfly in Killarney .. but me and @rachelmcfly will be on holidays "
"521044",0,2192294203,"Tue Jun 16 06:49:02 PDT 2009","NO_QUERY","vreynoso","Morning workout didn't happen!!! My back still killing me "
"521178",0,2192335542,"Tue Jun 16 06:52:54 PDT 2009","NO_QUERY","RecipeGirl","@TwoPeasandPod Hubs is gone for the week &amp; kiddo is home.  No gym for me.  Maybe I'll run while he rides bike? The cement kills my knees "
"521274",0,2192368967,"Tue Jun 16 06:56:03 PDT 2009","NO_QUERY","jessxsnyder","Wonderful day, my backs killing me and i cant get a massage cause theyre booked, and now brugers doesnt have the bagel i want "
"521293",0,2192372529,"Tue Jun 16 06:56:23 PDT 2009","NO_QUERY","stevengonzalez","i'd kill for a red bull but i have no time to stop anywhere! "
"521314",0,2192375715,"Tue Jun 16 06:56:42 PDT 2009","NO_QUERY","Kathyc95","just woke up my back is killing me "
"521463",0,2192422376,"Tue Jun 16 07:00:54 PDT 2009","NO_QUERY","joshuar1313","@jhooie stop that! that's dangerous as hell man! you're going to kill yourself or someone else! seriously, pls stop "
"521617",0,2192466619,"Tue Jun 16 07:04:50 PDT 2009","NO_QUERY","evelyn_m","@SineadMcFly Aw im so upset for ya now you cant come to killarney "
"521697",0,2192493500,"Tue Jun 16 07:07:10 PDT 2009","NO_QUERY","jangoo","Throat is killing me "
"521810",0,2192532154,"Tue Jun 16 07:10:35 PDT 2009","NO_QUERY","GueroMazz","Wakey y'all! My stomach is killing my body "
"521861",0,2192550900,"Tue Jun 16 07:12:13 PDT 2009","NO_QUERY","AmoreVietato","@mamalobengs lost the cat and killed two turtles. I failed.. real bad "
"521914",0,2192568928,"Tue Jun 16 07:13:50 PDT 2009","NO_QUERY","Trisket321","i'm sooo bad at this game... My back is killing me  back massage?"
"521920",0,2192570438,"Tue Jun 16 07:13:59 PDT 2009","NO_QUERY","rye_ann","i dont want to go to school!!! i have to sing and dance in front of lik ea thousand eyes!!! argh kill me now "
"521985",0,2192584969,"Tue Jun 16 07:15:16 PDT 2009","NO_QUERY","b_e_x_x_69","feet are killing off new shoes for sixth form "
"522004",0,2192596123,"Tue Jun 16 07:16:15 PDT 2009","NO_QUERY","Paulspromt","trying to kill a tree outside..........sad but blocking drains "
"522077",0,2192643445,"Tue Jun 16 07:20:26 PDT 2009","NO_QUERY","JennaLutz","now fancies a starbucks after reading beth's update haha. This PC is killing me with it's speed. boo  *wishes she had laptop charger*"
"522096",0,2192646715,"Tue Jun 16 07:20:43 PDT 2009","NO_QUERY","savannDUH","Feeling soooo sick  my heat hurts, my throat hurts, and my back is killing me"
"522436",0,2192760739,"Tue Jun 16 07:30:40 PDT 2009","NO_QUERY","cdblackmage","Buses with kids: Cedar Point has them today. Must...restrain...urge to kill! Still spoiled after yesterday... "
"522618",0,2192814740,"Tue Jun 16 07:35:19 PDT 2009","NO_QUERY","caroldonada","The Wrestler - Springsteen ... kill me a lot  one of my fav's of him ♥"
"522738",0,2192854077,"Tue Jun 16 07:38:51 PDT 2009","NO_QUERY","JadeLittish","dudeee, i feel so sickk, throat effiun kills "
"522813",0,2192880904,"Tue Jun 16 07:41:09 PDT 2009","NO_QUERY","Scott_Armstrong","Holy crap my dog just killed a deer... That sucked. "
"522904",0,2192938748,"Tue Jun 16 07:46:08 PDT 2009","NO_QUERY","BossLadiToya","@KillaDiva No, girl! Unfortunately not!  I have to work at 2pm! My free time this week is going to be Friday..."
"522919",0,2192950108,"Tue Jun 16 07:47:07 PDT 2009","NO_QUERY","devinv19","@amberguessa:  Maybe Bugs will die in a tragic accident and Daffy will kill himself in dismay and then Sly could totally get up there?"
"522927",0,2192952279,"Tue Jun 16 07:47:19 PDT 2009","NO_QUERY","tatiquintana","oh my... my throat is killing me!!! "
"523228",0,2193050501,"Tue Jun 16 07:55:43 PDT 2009","NO_QUERY","yaello","@reluthan At least you're trying! I'd love to have a proper veggie garden! But first I need to not kill my little herb garden "
"523356",0,2193095630,"Tue Jun 16 07:59:31 PDT 2009","NO_QUERY","13noodle","My back is killing me cuz i just helped rick carry a dryer and washer up a few steps and into the laundry room "
"523395",0,2193111657,"Tue Jun 16 08:00:46 PDT 2009","NO_QUERY","nutzoyc","OMG so much of a gmorning. One leg is freaking killilng me, and i dont want to go to to work today.... "
"523407",0,2193114482,"Tue Jun 16 08:01:00 PDT 2009","NO_QUERY","esabe","my ankle is still killing me  steps are dangerous!"
"523538",0,2193169663,"Tue Jun 16 08:05:26 PDT 2009","NO_QUERY","actionbabe","I can't barely move - my back is killing me "
"523772",0,2193246050,"Tue Jun 16 08:11:43 PDT 2009","NO_QUERY","swymerf","@therealoneil I'm sorry.  It seems a lot have been killed from Salem."
"523900",0,2193293183,"Tue Jun 16 08:15:36 PDT 2009","NO_QUERY","apafan","@JizBSB omg really? that sucks  do you have more pain killers until tom?"
"523906",0,2193295398,"Tue Jun 16 08:15:47 PDT 2009","NO_QUERY","thegeoffoliver","Christ, my back is killing me... Right between my shoulder blades for about the past week "
"523924",0,2193299149,"Tue Jun 16 08:16:05 PDT 2009","NO_QUERY","fumi223","The blisters on my feet are killing me "
"524177",0,2193396468,"Tue Jun 16 08:24:07 PDT 2009","NO_QUERY","JBnVFCLover786","HOLY CRAP!!! 1 poster is $15!! WTH!!! aaahHH!!My dad will kill me if I even think about buying it   Help "
"524656",0,2193569006,"Tue Jun 16 08:38:08 PDT 2009","NO_QUERY","H0TCOMMODITY","@NIYANA They really should. my uncle was killed in a car accident..got hit by a truck  like 5 - 6 years ago!"
"524771",0,2193601594,"Tue Jun 16 08:40:47 PDT 2009","NO_QUERY","pichpich","Yeah I know, we've known each other for just only a month now, but damn... you're killing me.  IMYA!!!!!!!!!!"
"524895",0,2193648258,"Tue Jun 16 08:44:35 PDT 2009","NO_QUERY","Chandy_F_Baby","@Lil_Crazy_Jamie what did you brain cells do to you... Why you gotta kill them for  ...."
"524952",0,2193667462,"Tue Jun 16 08:46:06 PDT 2009","NO_QUERY","shabrinasudiro","Better go 2 sleep, this headache rly killin me!!!!!! "
"525009",0,2193692017,"Tue Jun 16 08:48:07 PDT 2009","NO_QUERY","Kerrence","i have a stats quiz that i have to take before i leave for south padre, and my book hasn't come yet hahaha kill me. "
"525074",0,2193743779,"Tue Jun 16 08:52:19 PDT 2009","NO_QUERY","Christy5","Loved the beautiful long white skirt that I got for my birthday from my aunt until my mom killed off all the confidence I got from it "
"525615",0,2193974759,"Tue Jun 16 09:10:37 PDT 2009","NO_QUERY","MathieuWhite","@macworld Just wondering if you knew the latest news about Twitterrific for iPhone?  It's killing me not be using it "
"525617",0,2193974857,"Tue Jun 16 09:10:37 PDT 2009","NO_QUERY","Nawel_xx","AHHHHHHHHHHHHHHHHHHHHHHHHH CD SIGNINGS IN CENTRAL... WHEN IM NOT HERE :'( KILL ME PLEASEEEEEEEEEE "
"525708",0,2194001880,"Tue Jun 16 09:12:47 PDT 2009","NO_QUERY","BeautifulB89","my back is killin me "
"525836",0,2194058688,"Tue Jun 16 09:17:19 PDT 2009","NO_QUERY","jodiontheweb","OH MY GOD my back is killing me.  can't sit or stand, and barely laying down... chiropractor at 2:30.  pray he fixes it "
"525847",0,2194060535,"Tue Jun 16 09:17:28 PDT 2009","NO_QUERY","Ediesedgwick83","this bloody ulcer on my tongue is killing me  I think I need to have a week off...."
"526089",0,2194144414,"Tue Jun 16 09:24:12 PDT 2009","NO_QUERY","geministargrl16","Target is out of True Blood and Generation Kill is too expensive. I guess I won't be getting my Alex Skarsgaed fix on my birthday. "
"526129",0,2194155791,"Tue Jun 16 09:25:07 PDT 2009","NO_QUERY","TC_DNB","My personal trainer killed me in the gym  feel sick"
"526190",0,2194180141,"Tue Jun 16 09:27:02 PDT 2009","NO_QUERY","BIGBK1","@IKNOWIGOTSKILLZ  but i asked her 2 put it on 4 u and she did"
"526318",0,2194231157,"Tue Jun 16 09:31:03 PDT 2009","NO_QUERY","hyper_baffoon","found an ab exercise that apprently really works but its killer! "
"526351",0,2194238417,"Tue Jun 16 09:31:37 PDT 2009","NO_QUERY","lightsintokyo","I cant kill the people in my house even if i want to they are fixing my furnace  I just don't want to be up this early unnecessarily."
"526403",0,2194253741,"Tue Jun 16 09:32:50 PDT 2009","NO_QUERY","babyBLUEjas","Just reach home from work. Worked at uncle's place there again! TIRED~ have to do the commskill homework again! "
"526422",0,2194257546,"Tue Jun 16 09:33:08 PDT 2009","NO_QUERY","lake_effect_kid","I still don't understand how this show could kill sweet JT. This kid is my favorite. How could they kill him "
"526557",0,2194305700,"Tue Jun 16 09:37:02 PDT 2009","NO_QUERY","leslieb1080","My back is killing me  I think work is making me crippled. I need a job that requires more standing than sitting!"
"526734",0,2194375500,"Tue Jun 16 09:42:41 PDT 2009","NO_QUERY","ElisabethKikut","My back is killing me today! "
"526798",0,2194392216,"Tue Jun 16 09:44:02 PDT 2009","NO_QUERY","KathleenCecil","Is working 2 to 9.  Sunburn is killing me "
"526937",0,2194439678,"Tue Jun 16 09:47:50 PDT 2009","NO_QUERY","NatalieRose24","At work... Rockin The Killers in my &quot;office&quot;. Boss made me loose the Mudveyne CD.   LAME!!!!"
"527171",0,2194535491,"Tue Jun 16 09:55:35 PDT 2009","NO_QUERY","e_nearing","Bored outta my mind. this weather is killing me. "
"527189",0,2194538436,"Tue Jun 16 09:55:50 PDT 2009","NO_QUERY","gmemon","@yaserawan well.. Pakistan played pathetically in 2007 worldcup and exited after the first round and got their coach killed  #t20"
"527621",0,2194706934,"Tue Jun 16 10:09:13 PDT 2009","NO_QUERY","mesocardium","@primehex You're killing me! "
"527739",0,2194765823,"Tue Jun 16 10:13:57 PDT 2009","NO_QUERY","bhx6","exams=killing the trees...sorry earth "
"527918",0,2194836396,"Tue Jun 16 10:19:34 PDT 2009","NO_QUERY","zzoem","yeah im thinkin' about killing myself because we have a whole day of maths on monday "
"527960",0,2194843132,"Tue Jun 16 10:20:06 PDT 2009","NO_QUERY","primehexy","@primehex You're killing me!  http://bit.ly/8SgnW"
"528041",0,2194871224,"Tue Jun 16 10:22:20 PDT 2009","NO_QUERY","jersey31","My back is Killing me!!!!!!! "
"528059",0,2194935868,"Tue Jun 16 10:27:30 PDT 2009","NO_QUERY","masonchang","HTML 5, Could it kill Flash/Silverlight - http://bit.ly/10p7br - lemme know your thoughts plz. For some reason crashes my Firefox.. "
"528082",0,2194941298,"Tue Jun 16 10:27:56 PDT 2009","NO_QUERY","Ukht_S","@VanSunNews 30 days?! the INJUSTICE system has ceased to amaze me! My friend killed no one and ended up with 7 life sentences!!! "
"528106",0,2194945301,"Tue Jun 16 10:28:16 PDT 2009","NO_QUERY","x_greenmints","i have decided not to go to atl ;____; don't kill me "
"528277",0,2195011747,"Tue Jun 16 10:33:32 PDT 2009","NO_QUERY","erynstunner","and my knee is killing me. &quot;/ doctors here i come. "
"528548",0,2195135200,"Tue Jun 16 10:43:34 PDT 2009","NO_QUERY","amy_tran","My eyes are killllllling me. Busy day today Haircut, College shit, Interview, &amp;Work. No time for hanging out today "
"528756",0,2195210322,"Tue Jun 16 10:49:37 PDT 2009","NO_QUERY","karlagulliver","this flu is killing mee!! booo! Hate being stuck inside on a beautiful day!  whomp whomp!"
"528791",0,2195219222,"Tue Jun 16 10:50:19 PDT 2009","NO_QUERY","JCullenx","@OMFGShaunieSays yeah but tht my only specialty on the subject, u kno u want my skill &lt; no plural ?? nope  "
"528848",0,2195233705,"Tue Jun 16 10:51:30 PDT 2009","NO_QUERY","LittleOhio","writing a 15 page paper on American history in the 1800s... kill me! "
"528937",0,2195273574,"Tue Jun 16 10:54:46 PDT 2009","NO_QUERY","savannahraee","Goodmorning. My sunburn is killing me. And what have I got to do today? Clean? Oh man "
"528986",0,2195284459,"Tue Jun 16 10:55:40 PDT 2009","NO_QUERY","MzNae09","OMG my stomach is killing me I literally wanna :'( rite now "
"528998",0,2195288120,"Tue Jun 16 10:55:57 PDT 2009","NO_QUERY","hollyjg318","My gardening skills are severely lacking. It looks a mess out there! I want my garden to be pretty and enchanted but 1 half is a disaster "
"529222",0,2195384082,"Tue Jun 16 11:03:29 PDT 2009","NO_QUERY","JennLoPresti","Work all day and my back is absolutely killing me  maybe running will make it better"
"529273",0,2195394123,"Tue Jun 16 11:04:17 PDT 2009","NO_QUERY","NintenDood","RNRJNGR! I just spent two hours playing Persona 3, just to have a Hulk Hogan ripoff monster kill me! AAAGGGGHHHH  (I couldn't save)"
"529393",0,2195446428,"Tue Jun 16 11:08:28 PDT 2009","NO_QUERY","Brielle_25","Happy Birthday Pac       Killuminati..all through your body...like a 12 gauge shotty...Feel me!"
"529528",0,2195496607,"Tue Jun 16 11:12:32 PDT 2009","NO_QUERY","WooopJess","@sophiewhybrow Cause  i like mcfly  and  the  jonas  brothers and  she  said she kill me  xx"
"529664",0,2195536804,"Tue Jun 16 11:15:50 PDT 2009","NO_QUERY","smoofles","The weather is killing me today. Can I get any _more_ tired? It should fscking rain already. "
"529764",0,2195640178,"Tue Jun 16 11:24:18 PDT 2009","NO_QUERY","scottziolko","My back is killing me!  "
"529788",0,2195646891,"Tue Jun 16 11:24:50 PDT 2009","NO_QUERY","antonia333","I bloddy hate summer sandals!! Killing my feet  But, WOOP!! My LAST exam was today!! "
"529810",0,2195652317,"Tue Jun 16 11:25:16 PDT 2009","NO_QUERY","HaughtyFemDom","My back is killing ME! "
"529868",0,2195674929,"Tue Jun 16 11:27:06 PDT 2009","NO_QUERY","jennysunphoto","@benlimphoto lol! ok, as long as u dont work that hard when u shoot weddings. the pp work would kill u otherwise "
"530023",0,2195729424,"Tue Jun 16 11:31:27 PDT 2009","NO_QUERY","kellyisakilla","This guy on the bus has literally been talking for half an hour about ewndom nothings. I think he's drunk. Or retarded  kill me."
"530025",0,2195729469,"Tue Jun 16 11:31:27 PDT 2009","NO_QUERY","M_Peres","these days of intense cold are killing me! "
"530059",0,2195768588,"Tue Jun 16 11:34:40 PDT 2009","NO_QUERY","gnb","@skillman I tried that to get the early bird price for the folk fest after forgetting to order before midnight. Didn't work "
"530115",0,2195792178,"Tue Jun 16 11:36:35 PDT 2009","NO_QUERY","C0relleNic0le"," my back is killing me! my damn chest needs to be reduced asap! ugh! "
"530139",0,2195796613,"Tue Jun 16 11:36:56 PDT 2009","NO_QUERY","alexwmccloy","hayfever...the summer killer, about 30 sneezes in a row!  x"
"530146",0,2195797350,"Tue Jun 16 11:37:00 PDT 2009","NO_QUERY","mickeyglitter","Hello? I have totally lost my tan. This fucking June gloom is killing me! "
"530371",0,2195880585,"Tue Jun 16 11:43:47 PDT 2009","NO_QUERY","andytweetslike","Revision is killing me now. "
"530421",0,2195899934,"Tue Jun 16 11:45:21 PDT 2009","NO_QUERY","Airslv","Ugh. Good Morning! Today is our killer day. I don't get to spend time with my man till late tonight. "
"530461",0,2195919696,"Tue Jun 16 11:46:59 PDT 2009","NO_QUERY","macieljr","Time to &quot;selfkill&quot;! Format c:\ ;) (How I wish to have a Mac) "
"530470",0,2195921903,"Tue Jun 16 11:47:09 PDT 2009","NO_QUERY","itsnikkimurphy","My head is killing me  I just want to read"
"530654",0,2196016177,"Tue Jun 16 11:54:51 PDT 2009","NO_QUERY","nicodemuss","What a day my hip is killing me from the 100m "
